,Date,User-ID,Message
264,January 2004,gregory28,[]
265,January 2004,saugatak,"['shenkar', 'lolkdshapiro', 'kd', 'person', 'missing', 'point', 'let', 'spell', 'continually', 'go', 'around', 'demanding', 'everyone', 'respect', 'choice', 'car', 'show', 'absolutely', 'respect', 'persons', 'choice', 'car--unless', 'course', 'person', 'chooses', 'bmw', 'continuously', 'make', 'fun', 'tl', 'say', 'prefer', 'looks', 'lexus', 'es330', 'tl', 'also', 'like', 'looks', 'pre-bangle', 'post-bangle', 'bmw', 'dont', 'like', 'look', 'pontiac', 'grand', 'ams', 'real', 'headscratcher', 'keep', 'saying', 'youre', 'getting', 'bmw', 'buy', 'hyundai', 'say', 'criticism', 'consumer', 'review', 'worthless', 'ranked', 'tl', 'bmw', 'didnt', 'notice', 'criticism', 'bmw', 'ranked', 'tl', 'mean', 'list', 'endless', 'consistent', 'theme', 'wildly', 'inconsistent', 'statements', 'buy', 'bmw', 'shares', 'keep', 'talking', 'objectivity', 'dont', 'see', 'say', 'every', 'car', 'tradeoffs', 'ask', 'tradeoff', 'x5', 'response', 'doesnt', 'seat', 'seven', 'lol', 'scathing', 'criticismsome', 'people', 'sold', 'soul', 'devil', 'kdshapiro', 'sold', 'soul', 'bmw']"
266,January 2004,riez,"['really', 'isnt', 'comparison', 'fwd', 'rwd', 'may', 'generate', 'similar', 'track', 'numbers', 'though', 'even', 'unlikely', 'entirely', 'different', 'way', 'put', '60', 'thereabouts', 'weight', 'front', 'drive', 'wheels', 'steering', 'get', 'different', 'driving', 'experience', 'value', 'is300', 'manual', 'sleeper', 'get', 'near', '330i', 'performance', 'luxury', 'equipment', '325i', 'price', 'mention', 'reliability', 'warranty', 'customer', 'service', 'etc']"
267,January 2004,kdshapiro,"['say', 'criticism', 'consumer', 'review', 'worthless', 'ranked', 'tl', 'bmw', 'dont', 'know', 'cr', 'said', 'since', 'issue', '2004', 'auto', 'guide', 'issue', 'cr', 'said', 'something', 'like', 'honda', 'almost', 'good', '2004', 'tl', '5k', 'less', 'ill', 'say', 'unabashedly', 'want', 'best', 'driving', 'dynamics', 'bmw', 'benchmark', 'bmw', 'isnt', 'everyone', 'like', 'tl', 'isnt', 'everyone', 'benchmark', 'entry', 'level', 'luxo', 'sports', 'sedan', 'market', 'choose', 'vehicle', 'feel', 'comfortable', 'everything', 'else', 'said', 'post', 'garbage']"
268,January 2004,saugatak,"['riez', 'didnt', 'know', 'is300', 'stick', 'take', 'close', 'look', 'thanks', 'tip']"
269,January 2004,kominsky,"['car', 'shopping', 'early', '90s', 'blessed', 'first', 'child', 'accordingly', 'shopping', 'first', 'family', 'car', 'cr', 'shootout', 'involving', 'honda', 'honda', 'toyota', 'toyota', 'honda', 'according', 'better', 'road', 'feel', 'better', 'acceleration', 'better', 'brakes', 'better', 'handling', 'etc', 'labelled', 'drivers', 'car', 'comparison', 'toyota', 'hand', 'quieter', 'better', 'trunk', 'access', 'slightly', 'larger', 'remember', 'correctly', 'etc', 'toyota', 'comparison', 'based', 'stuff', 'mostly', 'unimportant', 'definitely', 'important', 'others', 'fwiw', 'ended', 'nissan', 'based', 'financial', 'decision', 'else', 'reliable', 'never', 'really', 'liked', 'car', 'anyway', 'think', 'cr', 'excellent', 'source', 'mostly', 'objective', 'info', 'buyer', 'decide', 'important', 'driving', 'style', 'lifestyle', 'take', 'appropriate', 'cars', 'test-drive', 'choose', 'accordingly']"
270,January 2004,kominsky,"['thats', 'one', 'best', 'guarded', 'secrets', 'industry', '-lexus', 'huge', 'dis-service', 'releasing', 'good', 'sport', 'sedan', 'auto', 'quite', 'infinity', 'g35', 'followed', 'pretty', 'quickly', 'manual', 'tranny', 'pretty', 'good', 'letting', 'people', 'know', 'coming', 'soon']"
271,January 2004,jrock65,"['like', 'play', 'devils', 'advocate', 'someone', 'says', 'pay', 'top', 'dollar', 'car', 'x', 'car', 'offers', 'almost', 'less', 'anyway', 'youll', 'never', 'use', 'car', 'xs', 'ability', 'thats', 'well', 'good', 'add', 'four', 'little', 'letters', 'imho', 'okay', 'want', 'people', 'write', 'imho', 'come', 'dont', 'preface', 'posts', 'four', 'little', 'letters']"
272,January 2004,kdshapiro,"['okay', 'want', 'people', 'write', 'imho', 'come', 'dont', 'preface', 'posts', 'four', 'little', 'lettersi', 'like', 'play', 'devils', 'advocate', 'someone', 'says', 'pay', 'top', 'dollar', 'car', 'x', 'car', 'offers', 'almost', 'less', 'anyway', 'youll', 'never', 'use', 'car', 'xs', 'ability', 'thats', 'well', 'good', 'add', 'four', 'little', 'letters', 'imho', 'jrock', '-', 'times', 'appear', 'articulate', 'explanation', 'quote', 'original', 'poster', 'opinion', 'also', 'appears', 'thinly', 'veiled', 'opinion', 'disguised', 'jealously', 'reach', 'conclusion', 'draw', 'experience', 'said', 'similiar', 'things', 'friend', 'mine', 'wanted', 'purchase', '911', 'asked', 'could', 'justify', 'purchase', '911', 'roads', 'crowded', 'youll', 'never', 'able', 'use', 'abilities', 'car', 'anyway', 'never', 'going', 'track', 'dont', 'get', 'bmw', 'half', 'pricehe', 'said', 'want', 'jealous', 'think', 'stuff', 'jrock', '-', 'let', 'add', 'imho', 'could', 'beat', 'till', 'cows', 'come', 'home', 'cr', 'provide', 'objective', 'factual', 'information', 'reader', 'since', '16', 'trust', 'magazine', 'factually', 'gathered', 'information', 'autos', 'however', 'reliability', 'experience', 'cars', 'jived', 'past', 'addition', 'kominsky', 'stated', 'priorities', 'meshed', 'priorities', 'pick', 'top', 'rated', 'sedan', 'general', 'populace', 'sometimes', 'car', 'im', 'looking', 'due', 'reasons', 'pick', 'car', 'thats', 'quite', 'top-rated', 'offers', 'need']"
273,January 2004,kennyg5,"['imho', 'bmw', '3', 'series', 'best', 'handling', 'car', 'bunch', 'hands', 'moreover', 'get', 'prestige', 'premium', 'nameplate', 'dont', 'mind', 'giving', 'heated', 'leather', 'seats', 'sunroof', 'cd', 'changer', 'nav', 'niceties', 'included', 'comparably', 'priced', 'tl', 'also', 'single', 'family', 'small', 'kids', 'rear', 'seat', 'space', 'trunk', 'size', 'bmw', 'ideal', 'relatively', 'smaller', 'size', 'enhances', 'nimbleness', 'concerned', 'snow', 'rwd', 'get', 'new', 'awd', 'beemer', 'costs', 'couple', 'grand', 'said', 'would', 'rather', 'get', 'g35', 'gives', 'little', 'performance', 'handling', 'compared', 'beemer', 'use', 'savings', 'filling', 'gas', 'tank', 'gives', 'miles', 'driving', 'pleasure', 'plus', 'reliability', 'infiniti', 'boot', '-']"
274,January 2004,riez,"['saugatak', 'is300', 'manual', 'market', 'since', 'my2002', 'is300', 'came', 'my2001', 'automatic', 'sportcross', 'touring', 'also', 'came', 'my2002', 'keep', 'mind', 'is300', '5-speed', 'manual', '5th', 'slight', 'overdrive', 'get', '5-speed', 'manual', 'sedan', 'sportcross', 'version', 'comes', '5-speed', 'automatic', 'get', 'lsd', 'transmissions', 'get', 'vehicle', 'stability', 'control', 'vsc', 'automatic', 'bit', 'hard', 'find', '5-speed', 'manual', 'many', 'lexus', 'dealers', 'arent', 'keen', 'since', 'overwhelming', 'vast', 'majority', 'lexi', 'ever', 'sold', 'automatics', 'check', 'dealers', 'love', '04', 'is300', '5-speed', 'manual', 'absolute', 'blast', 'drive', 'fun', 'efficient', 'car']"
275,January 2004,raher,"['like', 'play', 'devils', 'advocate', 'someone', 'says', 'pay', 'top', 'dollar', 'car', 'x', 'car', 'offers', 'almost', 'less', 'anyway', 'youll', 'never', 'use', 'car', 'xs', 'ability', 'thats', 'well', 'good', 'add', 'four', 'little', 'letters', 'imho', 'post', 'one', 'started', 'discussion', 'interesting', 'subsequent', 'discussions', 'werent', 'discussions', 'cars', 'mostly', 'personal', 'discussions', 'people', 'posting', 'dont', 'think', 'neeed', 'put', 'imho', 'anything', 'write', 'since', 'apparent', 'opinion', 'writing', 'point', 'along', 'lines', 'value', 'performance', 'near', 'luxury', 'think', 'tl', 'winner', 'merits', 'get', 'money', 'tl', 'paying', 'extra', '10k', 'prestige', 'bmw', 'name', 'ok', 'want', 'prestige', 'sure', 'guy', '330i', 'blew', 'stoplight', 'day', 'telling', 'prestige', 'sure', 'every', '330i', 'owner', 'going', 'lose', 'twisty', 'road', 'sections', 'know', '35hp', 'straight', 'line', 'means', 'means', 'better', 'lose', 'twisty', 'sections', 'give', 'back', 'road', 'straightens', '10k', 'didnt', 'spend', 'bmw', '330i', 'suppose', 'could', 'make', 'even', 'performance', 'improvements', 'make', 'many', 'near', 'luxury', 'improvements', 'tl', 'oh', 'thats', 'right', 'tl', 'already', 'comes', 'bmw', 'saw', '2004', 'bmw', 'yesterday', 'pretty', 'car']"
276,January 2004,kdshapiro,"['people', 'dont', 'ford', 'value', 'side', 'equation', 'dont', 'depends', 'im', 'getting', 'sometimes', 'want', 'best', 'felt', '5k', 'driving', 'experience', 'bmw', 'worth', 'every', 'penny', 'spend', 'lot', 'time', 'car', 'fun', 'ive', 'ever', 'keep', 'supposed', 'goodies', '3', 'series', 'goes', '60', '5', '6', 'seconds', 'top', 'speed', '153', 'quarter', 'mile', '98', '14', 'recent', 'car', 'driver', 'im', 'sure', 'guy', 'blew', 'light', 'laughing', 'thinking', 'guy', 'new', 'car', 'show', 'worth', 'stop', 'light', 'races', 'never', 'impress', 'lets', 'go', 'track', 'believe', 'people', 'buy', 'bmw', 'prestige', 'people', 'buy', 'upscale', 'brands', 'prestige', 'well', 'would', 'one', 'buy', 'bmw', 'prestige', 'acura', 'upscale', 'division', 'honda', 'prestige', 'one', 'wants', 'argue', 'amount', 'prestige', 'car', 'go', 'ahead', 'sincerely', 'believe', 'people', 'buy', 'car', 'reputation', 'manufacturer', 'one', 'list', 'thing', 'value', 'dont', 'need', 'told', 'tl', 'value', '330', 'honda', 'honda', 'value', 'tl', 'mazda', '6', 'four-banger', 'value', 'honda', 'hyundai', 'value', 'mazda', '6', 'four-banger', 'given', 'less', 'spend', 'car', 'value', 'fulfilling', 'basic', 'need', 'getting', 'point', 'point', 'b', 'somebody', 'forum', 'would', 'want', 'know', 'rational', 'purchasing', 'one', 'vehicle', 'another', 'prestige', 'poseurs', 'kinds', 'people', 'buy', 'automobiles', 'etc', 'dont', 'answer', 'question', 'self-serving', 'reasons', 'saw', '2004', 'bmw', 'yesterday', 'pretty', 'car', 'heck', 'lot', 'handsome', 'acura', 'tl', 'thats', 'imho']"
277,January 2004,riez,"['right', 'new', 'e60', '5', 'series', 'new', 'tl', 'ugly', 'outside', 'like', 'new', 'nissan', 'stylists', 'styling', 'purely', 'trendy', 'styling', 'sake', 'see', 'isnt', 'hard', 'agree']"
278,January 2004,kdshapiro,"['leave', 'riez', 'find', 'common', 'ground']"
279,January 2004,chrisboth,"['prestige', 'matter', 'youre', 'happy', 'car', 'handles', '90', 'well', 'bmw', 'clearly', 'worth', 'get', 'bmw', 'last', 'tome', 'looked', 'comparison', 'stats', '330i', 'handled', '90-95', 'well', 'g', 'prestige', 'notwithstanding', 'far', 'cr', 'reliable', 'terms', 'performance', 'oriented', 'reviews', 'agree', 'kdshapiro', 'targtet', 'mass', 'buyer', 'point', 'intersting', 'negatives', 'occasionally', 'many', 'imo', 'agree', 'little', 'toyota', 'minivan', 'comparison', 'worthy', '350z', 'zhp', 'worthy', '50', '000', 'acre', 'test', 'facililty', 'wont', 'get', 'better', 'drivers', 'enthused', 'drivers', 'arguments', 'pricevalue', 'equation', 'old', 'value', 'eye', 'beholder', 'ending', 'thing', 'people', 'forget', 'g', 'prestige', 'paid', 'diplacement', 'department', 'hypothetical', 'buyer', 'wants', 'get', 'low', '14', 'game', 'world', 'class', 'brakes', 'handling', 'get', '28k', 'want', 'comparable', '330i', 'much', '10k', 'least', 'whole', 'value', 'thing', 'gets', 'blown', 'proportion', 'people', 'need', 'relilze', 'bmw', 'excxlusive', 'beat', 'death', 'options', 'everything', 'optional', 'addl', '5', 'litres', 'big', 'nut', 'takes', 'reasonable', 'platform', 'pretty', 'good', 'priced', 'makes', 'price', '5', 'series', 'someone', 'said', 'could', 'spend', '20k', '3', 'get', '5', 'series', '-', '-', 'spend', 'less', 'get', '5', 'series', 'cases', '3', 'pricey', 'cuz', 'people', 'pay', 'called', 'good', 'marketing', 'great', 'productname', 'perceptions']"
280,January 2004,kdshapiro,"['called', 'good', 'marketing', 'great', 'productname', 'perceptions', 'yes', 'id', 'like', 'add', 'also', 'called', 'execution', 'delivery', 'bmw', 'products', 'deliver', 'empty', 'shill', 'chris', 'always', 'value', 'never', 'stops', 'value', 'everybodys', 'definition', 'different', 'people', 'buy', '70k', 'rolex', 'people', '10', 'timex', 'tell', '70k', 'rolex', 'buyer', 'represent', 'good', 'value', 'tell', 'time', 'cant', 'buy', 'believe', 'fits', 'lifestyle', 'buy', 'much', 'finances', 'allow', 'less', 'thats', 'ridicule', 'hyundia', 'think', 'less', 'fortunate', 'must', 'feel', 'get', 'first', 'new', 'hyundia']"
281,January 2004,pat,"['hyundai', 'spelled', 'hyundai']"
282,January 2004,kdshapiro,"['thank', 'cant', 'spel', 'without', 'glases']"
283,January 2004,pat,"['understand', 'cant', 'hear', 'without', 'mine']"
284,January 2004,kahunah,"['think', 'would', 'fair', 'fight', 'red', 'light', 'racetrack', 'bmw', '330itransmission', '6-speed', 'manualzero', '60', 'mph', '5', '6', 'seczero', '100', 'mph', '15', '3', 'secstanding', '14-mile', '14', '3', 'sec', '97', 'mphtop', 'speed', 'drag', 'limited', '152', 'mphroad', 'holding', '300-ft-dia', 'skidpad', '0', '86', 'gacura', 'tltransmission', '6-speed', 'manualzero', '60', 'mph', '5', '7', 'seczero', '100', 'mph', '14', '6', 'secstanding', '14-mile', '14', '4', 'sec', '99', 'mphtop', 'speed', 'governor', 'limited', '152', 'mphroad', 'holding', '300-ft-dia', 'skid', 'pad', '0', '81', 'g']"
285,January 2004,kdshapiro,"['one', 'stattl', '70', '0', '-', '189', 'feet330', '70', '0', '-', '158', 'feet']"
286,January 2004,saugatak,"['braking', 'referring', 'infiniti', 'tl', 'brembos', 'referring', '5at', 'tl', 'notsecond', 'dont', 'understand', 'bmw', 'horsepower', 'inline', '6s', 'engines', 'around', 'work', 'bmw', 'done', 'vanos', 'v8s', 'surely', 'migrate', 'technology', 'free', 'additional', 'horsepower', 'ive', 'heard', 'honda', 'ability', 'get', '350', 'hp', 'basic', 'sohc', 'vtec', 'v6', 'engine', 'true', 'amazing', 'engineering', 'good', 'news', 'acura', 'fans', 'well', 'always', 'ahead', 'everyone', 'else', 'comes', 'hp', 'game', 'course', 'honda', 'better', 'make', 'rwd', 'platform', 'soon', 'take', 'advantage', 'powerno', 'matter', 'bmw', 'fans', 'say', 'well', 'could', 'beat', 'u', 'track', 'dont', 'torque', 'steer', 'roads', 'winding', 'youd', 'eat', 'dust', 'fact', 'raw', 'horsepower', 'incredibly', 'useful', 'racing', 'occurs', 'tracks', 'windy', 'roads', 'freeways', 'stop', 'light', 'stop', 'light', 'every', 'time', 'im', 'merging', 'right', 'line', 'busy', 'highway', 'short', 'exit', 'ramp', 'see', '6-ton', 'trailer', 'coming', 'rear', 'view', 'mirror', 'im', 'glad', 'horses', 'happy', 'find', 'discussions', 'always', 'start', 'comparing', 'value', 'driving', 'dynamics', 'prestige', 'etc', 'point', 'ultimate', 'argument', 'gets', 'unleashed', 'keep', 'telling', 'much', 'better', 'car', 'eat', 'dust', 'look', 'cars', 'disappearing', 'non-permissible', 'content', 'removed', 'great', 'tl', 'drivers', 'make', 'ultimate', 'argument']"
287,January 2004,kdshapiro,"['keep', 'telling', 'much', 'better', 'car', 'eat', 'dust', 'look', 'cars', 'disappearing', 'non-permissible', 'content', 'removed', 'well', 'think', 'go', 'ahead']"
288,January 2004,kdshapiro,"['imho', 'havent', 'humble', 'opinion', 'yet', 'started', 'string', 'legitimate', 'question', 'performance', 'valueactually', 'raher', 'nasty', 'spent', 'lot', 'time', 'track', 'younger', 'im', 'saying', 'bmw', 'end', 'performance', 'value', 'completely', 'opposite', 'think', 'tl', 'track', 'better', '3', 'series', 'power', 'btw', 'racing', 'non-street', 'legal', 'cars', 'whole', 'different', 'ball', 'game', 'taking', 'street', 'legal', 'almost', 'unmodified', 'car', 'track', 'hey', 'raher', 'bimmer', 'shop', 'oh', 'lets', 'see', 'may', '2003', 'last', 'august', '2002', 'think', 'year', 'shop', 'oil', 'change', 'sufficient', 'total', 'pocket', 'costs', 'date', '0', 'think', 'qualifies', 'reliable', 'btw', 'point', 'trying', 'make', 'post']"
289,January 2004,raher,"['speaking', 'point', 'trying', 'make', 'following', 'observation', 'taking', 'non', 'street', 'legal', 'cars', 'track', 'whole', 'different', 'ball', 'game', 'taking', 'street', 'legal', 'almost', 'unmodified', 'car', 'track', 'first', 'clue', 'point', 'fairly', 'certain', 'statistics', 'repairs', 'etc', 'bmw', 'probably', 'include', 'cars', 'third', 'acura', 'never', 'problem', 'acura', 'rated', 'number', 'one', 'reliable', 'automobile', '1999-2003', 'favorite', 'uninformed', 'magazine', 'consumer', 'reports', 'point', 'original', 'post', 'remember', 'started', 'discussion', 'continuing', 'point', 'subject', '35k', 'believe', '04', 'acura', 'tl', 'best', 'value', '4', 'door', 'automobile', 'get', 'given', 'amount', 'money', 'one', 'way', 'measure', 'value', 'get', '35k', 'tl', 'competitors', 'btw', 'hey', 'raher', 'nice', 'touch']"
290,January 2004,kdshapiro,"['ok', 'raher', 'well', 'leave', 'two', 'different', 'thought', 'processes', 'going', 'good', 'room', 'planet', 'opinions', 'thoughts', 'cars']"
291,January 2004,speedracer3,"['shapiro', 'spewing', 'bmw', 'elitist', 'rhetoric', 'funny', 'things', 'dont', 'change']"
292,January 2004,qbrozen,"['one', 'important', 'thing', 'missing', 'stats', 'price', 'dont', 'info', 'mag', 'handy', '330i', 'apparently', 'performance', 'pack', 'add', 'options', 'already', 'included', 'tl', 'looks', 'stack', 'something', 'like', 'thistl', '-', '33k330i', '-', '47kmaybe', 'someone', 'correct', 'im', 'wrong']"
293,January 2004,pg48477,"['absolutily', 'right', 'comparable', 'equipped', '330', 'cost', 'that10k', 'tl', 'one', 'thing', '330', '35k', 'better', 'performance', 'way', 'like', 'kd', 'going', 'make', 'huyndai', 'example', '330', 'without', 'performance', 'package', 'like', 'huyndai', 'every', 'way']"
294,January 2004,kdshapiro,"['correct', 'still', 'get', 'car', 'outhandle', 'tl', 'track', 'street', 'according', 'worthless', 'source', 'cr', 'standard', '330i', 'outhandle', 'standard', 'g35', 'sure', 'standard', 'g35', 'outhandle', 'standard', 'tl', 'therefore', 'standard', '330i', 'outhandle', 'standard', 'tl', 'dont', 'begrudge', 'tl', 'anything', 'goodies', 'ill', 'take', 'driving', 'experience', 'think', '330', 'performance', 'package', 'costs', '47', 'blueguydotcom', 'got', '39k', 'might', 'want', 'search', 'bmw', 'board', 'information', 'wasnt', 'stripper', 'academic', 'cars', 'taken', 'track', 'ahhh', 'speedracer', 'good', 'see', 'back', 'spewing', 'garbage', 'well']"
295,January 2004,frenchy2002,"['vast', 'majority', 'bmw', 'owners', 'drive', 'manuals', 'speed', 'cannot', 'speed', 'us', 'anyway', 'like', 'suv', 'owners', 'go', 'road', 'status']"
296,January 2004,kahunah,"['acura', 'tl60-0', 'mph', '115', 'feet', 'braking', 'performance', 'top-notch', '60-to-0', 'stops', 'averaging', 'short', 'neat', '115', 'feet', 'drivers', 'impressed', '6-speeds', 'all-disc', 'abs', 'brakes', 'brembo', 'front', 'calipers', 'results', 'comparable', 'recent', 'porsches', 'weve', 'tested', '--', 'motorweekthats', 'right', 'shapiro', 'porsches']"
297,January 2004,kahunah,"['years', '2004', 'los', 'angeles', 'auto', 'show', 'acura', 'unveiled', 'tl', 'a-spec', 'concept', 'car', 'sits', 'two', 'inch', 'wider', 'track', '21', 'inch', 'wheels', 'powered', 'modified', '3', '2-liter', 'v6', 'puts', 'total', '300', 'hpif', 'car', 'makes', 'production', 'probably', 'leave', '330i', 'dust', 'give', 'bmw', 'run', 'money']"
298,January 2004,zumbalak,"['saw', 'arguments', 'tl', '330', 'buyers', 'choice', 'love', '03', 'bmw', 'also', 'love', '03', 'g35', 'imho', 'exceptional', 'cars', 'price', 'paid', 'believe', 'bmw', 'handling', 'easily', 'matched', 'car', 'price', 'range', 'except', 'chevrolet', 'g35', 'also', 'excellent', 'car', 'handles', 'almost', 'good', '330', 'got', 'g', 'didnt', 'want', 'another', 'bmw', '3', 'series', 'car', 'exceptional', 'comes', 'performance', 'looks', 'many', 'people', 'talk', 'car', 'parking', 'lots', 'gas', 'stations', 'meanwhile', 'bmw', 'know', 'bmw', 'recently', 'test', 'drove', 'tl', 'actually', 'borrowed', 'dealer', '-', 'manager', 'friend', 'much', 'hype', 'car', 'got', 'couple', 'hours', 'demo', 'drove', 'around', 'town', 'quite', 'impressed', 'way', 'better', 'car', 'old', 'tl', 'hype', 'opinion', 'well', 'worth', 'sound', 'system', 'works', 'excellent', 'actually', 'dvd', 'audio', 'disc', 'one', 'sent', 'factory', 'think', 'excellent', 'quality', 'put', 'regular', 'cd', 'nothing', 'ordinary', 'performance', 'excellent', 'pick', 'fwd', 'downgrades', 'potential', 'car', 'whatever', 'others', 'say', 'torque', 'steer', 'car', 'would', 'excellent', 'rwd', 'think', 'far', 'pick', 'street', 'start', 'g', 'beat', 'tl', 'well', 'know', 'bmw', 'performance', 'something', 'elsethe', 'interior', 'good', 'quality', 'match', 'refinement', 'bmw', '3', 'series', 'audi', 'mb', 'better', 'g', 'interior', 'space', 'less', 'g', 'along', 'trunk', 'space', 'guess', 'g', 'larger', 'car', 'overall', 'makes', 'lot', 'difference', 'especially', 'family', 'lots', 'people', 'car', 'times', 'think', 'interior', 'space', 'similar', '3', 'series', 'sedan', '63', 'seating', 'position', 'almost', 'space', 'back', 'drivers', 'seat', 'similarity', '3', 'sedanthe', 'handling', 'car', 'refined', '3', 'g', 'realized', 'entering', 'highway', 'ramp', '60-65', 'mph', 'felt', 'need', 'hold', 'steering', 'wheel', 'hands', 'steady', 'car', 'almost', 'got', 'road', 'scary', 'moment', 'wouldnt', 'happen', 'rwd', '3', 'series', 'g', 'audi', 'audi', 'handling', 'course', 'issue', 'straight', 'roads', 'everybody', 'drives', 'crazy', 'like', 'backroads', 'would', 'prefer', 'audi', 'audi', '3', 'series', 'g', 'backroads', 'mountain', 'roads', 'definitely', 'tl', 'car', 'didnt', 'make', 'feel', 'comfortable', 'enough', 'kind', 'made', 'scared', 'couple', 'situations', 'looks', 'much', 'style', 'feels', 'dull', 'honda', 'like', 'doesnt', 'unique', 'feeling', 'think', 'worked', 'looks', 'little', 'bit', 'longer', 'overall', 'tl', 'excellent', 'value', 'ordinary', 'daily', 'driver', 'offers', 'much', 'less', 'good', 'interior', 'good', 'performance', 'good', 'safety', 'features', 'low', 'msrp', 'dont', 'mind', 'spending', 'extra', 'cash', 'know', 'many', 'opt', 'vehicles', 'acura', 'tl', 'opinion', 'choice', 'first', 'time', 'near-luxo', 'car', 'buyers', 'ability', 'spending', 'another', '5k', 'without', 'worrying', 'pockets', 'looking', 'forward', 'new', 'vette', 'likely', 'first', 'line', 'add', 'car', 'garage', 'maybe', 'trade', 'g', '05', 'audi', 'audi', 'audi', 'meanwhile', 'argument', 'bmw', 'better', 'tl', 'better', 'mb', 'better', 'g', 'better', 'go', 'forever', 'one', 'need', 'know', 'everybody', 'different', 'budget', 'different', 'reason', 'buying', 'car', 'people', 'may', 'mind', 'spending', '40k', 'people', 'may', 'afford', '34k', 'even', 'afford', 'go', 'buy', 'ferrari', '200k', 'instead', 'comparing', 'think', 'best', 'drive', 'car', 'enjoy', 'purchase', 'honestly', 'see', 'ferrari', 'owner', 'lamborghini', 'owner', 'fighting', 'arguing', 'cars', 'try', 'prove', 'one', 'better', 'dont', 'care', 'much', 'enjoy', 'th']"
299,January 2004,chrisboth,"['years', '2004', 'los', 'angeles', 'auto', 'show', 'acura', 'unveiled', 'tl', 'a-spec', 'concept', 'car', 'sits', 'two', 'inch', 'wider', 'track', '21', 'inch', 'wheels', 'powered', 'modified', '3', '2-liter', 'v6', 'puts', 'total', '300', 'hpif', 'car', 'makes', 'production', 'probably', 'leave', '330i', 'dust', 'give', 'bmw', 'run', 'money', 'car', 'alerady', '270', '-', 'another', '30', 'hp', 'thrust', 'car', 'supercar', 'status', 'especially', 'since', 'torque', 'output', 'prob', 'dont', 'forget', 'bmw', 'perf', 'pack', '3', 'well', 'sure', 'compare', 'apples', 'big', 'wheels', 'help', 'torque', 'steer', 'existing', 'car', 'seems', 'struggle', 'might', 'pretty', 'taking', 'fwd', 'format', 'pressed', 'perform', 'even', 'acccord', 'add', 'hp']"
300,January 2004,kdshapiro,"['braking', '-', 'sorry', '70', '0', 'braking', '189', 'reported', 'c', 'best', 'numbers', 'guess', 'keep', 'tl', 'sixty', 'even', 'golden', 'engines', '-', 'bmw', '3l', 'na', 'engine', 'puts', '400', 'horsepower', 'unfortunately', 'well', 'never', 'see']"
301,January 2004,kdshapiro,"['new', '2004', 'honda', 'drove', 'driveway', 'last', 'night', 'goodies', 'satnav', 'etc', 'door', 'price', 'little', '28k', 'tl', 'nav', '35k', 'tooling', 'around', 'vehicle', 'realized', 'reason', 'people', 'would', 'go', 'tl', '7k', 'acura', 'four-banger', 'so-called', 'prestige', 'factor', 'acura', 'brand', 'could', 'never', 'derive', 'additional', '7k', 'driving', 'benefit', 'tl', 'beats', 'acura', 'hands', 'pricefeature', 'content', 'car', 'beats', 'em', 'course', 'fwd', 'happy', 'probably', 'getting', 'reliable', 'honda', 'powerful', 'engine', 'smooth', 'drive', 'train', 'thinking', 'see', 'might', 'people', 'dont', 'want', 'spring', 'extra', 'money', '330i', 'get', 'identically', 'optioned', 'perception', 'actually', 'getting', 'less', 'money', 'see', 'believe', 'buy', 'tl', 'nav', 'etc', 'money', 'hit', 'point', 'diminishing', 'returns', 'similiarly', 'equipped', 'honda', 'actually', 'paying', 'money', 'get', 'less', 'car', 'really', 'wanted', 'x3', 'due', 'ne', 'climate', 'might', 'reverse', 'say', 'honda', 'nav', 'offers', 'best', 'bang', 'buck', 'even', 'though', 'torque', 'steer', 'fwd', 'save', '12', 'grand', 'use', 'towards', 'kids', 'college', 'education', 'home', 'improvements']"
302,January 2004,riez,"['love', 'numbers', 'compare', 'performance', 'price', 'numbers', 'cars', 'like', 'neon', 'srt-4', 'nissan', 'se-r', 'spec', 'v', 'ensure', 'add', 'available', 'performance', 'options', 'like', 'lsd', 'srt-4', 'brembo', 'brake', 'package', 'spec', 'v', 'compare', 'cars', 'cost', 'around', '20', '000', '330i', 'tl', 'srt-4', 'run', 'run', 'tl', '330i', 'save', 'small', 'fortune', 'process', 'legitimate', 'comparisonprice', 'performance', 'way', 'go', 'even', 'always', 'relevant', 'comparison']"
303,January 2004,pg48477,"['kd', 'people', 'buy', 'tl', 'honda', 'reason', 'bought', '330', '325', 'riez', 'two', 'cars', 'mentioned', 'luxury', 'factor', 'would', 'settle', 'something', 'like', 'would', 'get', 'subaru', 'sti', 'evolution', '8', 'zumbalak', 'looks', 'like', 'lot', 'experience', 'driving', 'rwd', 'scary', 'moments', 'driving', 'fwd', 'tl', 'dont', 'drive', 'fwd', 'way', 'drive', 'rwd', 'example', 'scary', 'moments', 'driving', 'g35', 'coup', 'infiniti', 'bacouse', 'im', 'use', 'pushing', 'rwd', 'limit', 'even', 'span']"
